gp,min,pts,fg,3p,ft,reb,ast,stl,blk,tov,target_5yrs,pts_per_min,per_simple,ts_pct,ast_to_ratio,def_contrib_per_min
67,17.4,6.6,46.4,34.7,60.9,1.9,0.4,0.6,0.3,0.6,1,0.3793103230281423,0.31609193585678536,0.5098886727613299,0.6666655555574075,0.12643677434271414
79,16.6,6.8,39.5,28.2,84.7,2.1,3.3,0.4,0.0,1.8,0,0.40963852953984753,0.39156624147191316,0.4732738762146608,1.8333323148153806,0.12650601647554116
79,16.6,6.8,39.5,28.2,84.7,2.1,3.3,0.4,0.0,1.8,0,0.40963852953984753,0.39156624147191316,0.4732738762146608,1.8333323148153806,0.12650601647554116
60,16.5,4.6,42.4,41.9,71.8,1.5,1.2,0.4,0.1,0.7,1,0.2787878618916447,0.2787878618916447,0.5465778168778952,1.714283265309621,0.09696969109274599
68,15.6,4.9,50.5,18.5,56.7,4.3,0.6,0.8,0.7,0.7,1,0.3141025439677857,0.5192307359467477,0.5358703989784779,0.8571416326548105,0.2820512639710729
29,21.2,5.8,45.7,28.6,71.2,5.3,1.5,1.3,0.6,0.9,0,0.2735848927554296,0.4952829955055191,0.5185979043995164,1.6666648148168723,0.27830187366500597
72,15.1,4.4,42.2,32.8,71.1,1.7,1.9,0.6,0.1,1.0,1,0.2913907091794233,0.34437083812113656,0.5092591413751989,1.8999981000019002,0.1324503223542833
47,15.1,6.2,38.6,41.4,76.4,1.5,0.9,0.4,0.1,0.9,0,0.4105959992982782,0.29801322529713736,0.5142666698296832,0.9999988888901234,0.10596025788342664
52,14.9,4.5,38.2,27.7,58.5,2.0,1.6,0.6,0.1,1.1,0,0.3020134025494361,0.28859058465834997,0.4408306346334963,1.4545441322326071,0.14765099680194654
42,14.8,6.0,41.0,38.8,90.0,1.2,0.9,0.3,0.0,0.5,1,0.40540537801315013,0.3445945713111777,0.5751532639660154,1.7999964000072,0.0878378319028492
72,13.4,5.2,47.5,0.0,60.6,3.7,0.6,0.6,1.1,1.3,1,0.3880596725328603,0.5223880207173118,0.524616520456715,0.46153810650914884,0.3134328124303872
59,12.8,4.4,53.8,0.0,66.1,3.1,0.3,0.4,0.6,0.8,0,0.34374997314453337,0.4609374639892605,0.5820104280395694,0.3749995312505859,0.24999998046875155
43,12.4,2.9,41.7,0.0,48.5,2.5,0.3,0.2,0.5,0.5,0,0.23387094888137508,0.29838707271071996,0.4200462282600729,0.5999988000023999,0.17741934053069836
81,21.1,7.5,41.0,33.7,73.0,4.1,1.2,0.5,0.5,0.7,0,0.3554502201208426,0.41706159160845535,0.5142621346321812,1.714283265309621,0.20379145953594976
46,12.1,3.9,46.9,36.5,55.0,1.8,0.5,0.1,0.2,0.5,1,0.3223140229492543,0.32231402294925426,0.5304677555854854,0.999998000004,0.11570246977665541
56,12.1,4.6,52.8,0.0,67.5,1.3,0.4,0.7,0.1,0.4,1,0.380165257837582,0.380165257837582,0.5665023235215951,0.9999975000062501,0.12396693190355935
68,11.6,2.7,36.7,32.1,86.0,1.8,1.0,0.4,0.1,0.6,0,0.2327586006242586,0.3189654897443544,0.4713685504998078,1.6666638888935186,0.14655171150416282
58,11.5,3.3,50.8,0.0,78.7,2.3,0.2,0.2,0.7,0.4,1,0.28695649678639157,0.42608691947070265,0.595237880505815,0.49999875000312505,0.20869563402646663
63,11.4,4.2,44.6,0.0,73.6,3.4,0.2,0.2,0.3,0.8,1,0.36842102031394564,0.47368416897507304,0.55089177573668,0.24999968750039062,0.2105262973222546
56,11.3,3.1,54.4,0.0,59.7,2.7,0.2,0.2,0.5,0.6,1,0.27433625890829566,0.407079609992955,0.5681816099041019,0.33333277777870374,0.20353980499647742
61,11.0,4.2,57.9,0.0,54.4,2.9,0.2,0.2,0.3,0.5,0,0.3818181471074412,0.48181813801653295,0.5918825840240743,0.3999992000016,0.20909089008264636
41,10.5,4.1,43.3,34.6,84.4,0.7,1.3,0.4,0.0,0.4,0,0.3904761532879854,0.3904761532879854,0.5463751209021532,3.2499918750203127,0.09523808616780133
42,9.7,3.4,36.6,35.1,67.6,0.7,1.5,0.4,0.0,0.5,1,0.3505154277819147,0.329896873206508,0.48626988379007896,2.999994000012,0.10309277287703374
29,20.7,4.0,31.0,28.6,85.0,2.4,0.7,0.5,0.2,0.5,0,0.19323670564073886,0.20289854092277584,0.4340276835877423,1.3999972000055998,0.1352656939485172
42,8.5,2.8,38.1,24.0,73.3,0.9,0.4,0.4,0.1,0.4,0,0.32941172595156165,0.2588234989619413,0.4408059065472586,0.9999975000062501,0.12941174948097067
61,8.1,2.9,55.6,0.0,66.7,1.3,0.2,0.3,0.1,0.4,0,0.358024647157451,0.3950616796220149,0.5884737871453785,0.49999875000312505,0.13580245237006763
44,7.6,2.5,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,1,0.3289473251385099,0.34210521814405026,0.5008010814098232,0.9999975000062501,0.14473682306094435
44,7.6,2.5,46.2,11.1,56.1,1.3,0.4,0.3,0.0,0.4,0,0.3289473251385099,0.34210521814405026,0.5008010814098232,0.9999975000062501,0.14473682306094435
38,7.1,2.4,56.8,0.0,60.0,1.9,0.1,0.2,0.1,0.8,0,0.33802812140448996,0.40845064669709197,0.5780344036443141,0.12499984375019531,0.22535208093632664
35,5.5,1.5,36.0,33.3,100.0,0.7,0.2,0.1,0.0,0.1,1,0.2727272231405049,0.27272722314050496,0.5193902220289321,1.9999800001999979,0.1272727041322356
78,36.0,16.1,43.0,28.2,84.7,5.1,7.8,2.2,0.1,2.4,1,0.44722220979938315,0.5861110948302476,0.5461329344550249,3.2499986458338976,0.1833333282407409
80,30.1,11.9,39.1,35.8,72.5,3.3,5.6,1.3,0.1,2.3,1,0.3953488240747899,0.4119601192039827,0.4864289988203893,2.434781550094978,0.12624584298186567
81,29.1,13.0,46.3,32.7,70.6,6.4,1.1,0.7,0.8,1.2,1,0.44673537983727213,0.4810996398247547,0.5208332915998966,0.9166659027784145,0.1958762819286501
80,28.9,8.8,40.3,36.1,69.9,3.3,2.7,1.1,0.1,1.5,1,0.30449825935992186,0.32525950431628015,0.5140186315398796,1.7999988000008003,0.14186850720178174
80,28.8,10.8,42.1,41.6,70.4,2.4,4.5,0.8,0.2,1.8,1,0.37499998697916714,0.36458332067419036,0.4977875647319724,2.4999986111118826,0.10416666304976864
63,20.1,5.5,52.7,10.0,68.1,5.0,0.7,0.9,0.4,0.7,0,0.2736318271824961,0.46268654414494803,0.5383710770612614,0.9999985714306122,0.22885571000717855
79,24.7,8.5,44.3,24.5,74.7,4.8,0.8,0.6,0.3,1.1,1,0.3441295407235004,0.380566786211871,0.5241735909998038,0.7272720661163036,0.17004047894572957
65,24.2,12.3,47.7,33.3,82.5,5.8,0.8,0.5,0.7,1.5,1,0.5082644418072545,0.5330578292124865,0.5423279945037043,0.5333329777780149,0.1983470992418554
78,22.6,7.5,46.2,32.3,77.7,4.9,1.2,0.7,0.8,1.0,1,0.3318583923956463,0.46017697078862957,0.5406573614969202,1.1999988000012,0.20796459256793837
61,22.6,7.6,48.7,33.3,75.2,4.9,1.0,0.6,0.1,0.9,1,0.3362831709609216,0.42920352083170255,0.5542589623309565,1.1111098765445815,0.1725663640457361
72,21.4,9.3,40.7,39.7,75.2,2.3,2.0,0.8,0.0,1.6,1,0.434579418944887,0.35046727334265093,0.5148360811740389,1.2499992187504883,0.10747663049174623
61,20.3,9.7,41.5,38.0,90.0,1.9,1.2,0.4,0.1,1.3,0,0.47783248877672463,0.3448275692203168,0.5454340367258169,0.9230762130182977,0.10837437889781384
79,20.2,6.7,44.2,26.3,80.0,2.0,2.8,0.5,0.0,1.3,1,0.3316831518968737,0.3613861207234594,0.5334394055032794,2.1538444970426944,0.11386138050191184
81,19.8,6.1,47.0,34.8,63.4,3.1,4.5,1.2,0.1,1.7,0,0.30808079252117204,0.5101009843383341,0.5152026156752338,2.647057266436902,0.19696968702173298
80,19.8,6.7,47.8,33.3,81.2,3.1,0.8,0.5,0.2,1.1,1,0.3383838212937464,0.36363634527089167,0.5632144312013397,0.7272720661163036,0.15151514386287152
49,18.1,6.8,41.5,34.1,71.2,2.1,1.6,0.7,0.2,1.2,1,0.37569058697842056,0.337016555965936,0.4837791002021769,1.3333322222231483,0.14364640090351372
61,17.5,6.6,39.9,35.7,85.9,2.1,0.6,0.3,0.2,0.7,1,0.3771428355918379,0.3142856963265315,0.5298650401629672,0.8571416326548105,0.12571427853061265
79,17.2,7.9,45.0,37.2,73.6,1.8,0.8,0.6,0.3,1.1,0,0.45930229887777335,0.3662790484721485,0.5358111047461876,0.7272720661163036,0.1337209224580859
67,16.9,5.1,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,1,0.30177513007247747,0.4792899124680525,0.6083013816074948,0.7499990625011718,0.21893489828787585
67,16.9,5.1,59.6,0.0,57.7,4.5,0.6,0.5,0.3,0.8,0,0.30177513007247747,0.4792899124680525,0.6083013816074948,0.7499990625011718,0.21893489828787585
36,15.7,5.8,41.4,41.4,80.5,1.9,0.9,0.3,0.1,0.9,1,0.3694267280619919,0.31847131729482053,0.5288109903699871,0.9999988888901234,0.10828024788023902
80,15.4,3.2,39.5,22.5,66.2,1.8,1.6,1.0,0.1,1.4,0,0.20779219429920817,0.26623374894586044,0.4449386971805625,1.1428563265311955,0.1623376517962564
69,14.9,7.0,52.4,0.0,81.0,3.3,0.4,0.2,0.4,1.1,1,0.46979862618801166,0.5033556709157267,0.5976774935660017,0.3636360330581518,0.1677852236385756
66,14.7,3.8,38.0,28.2,78.3,1.3,1.3,0.6,0.1,0.9,0,0.25850338377528004,0.24489794252394945,0.45152080524695687,1.444442839507956,0.10884353001064423
18,13.3,4.7,33.7,26.9,73.9,1.7,1.8,0.4,0.3,0.8,0,0.3533834320764337,0.3383458392221175,0.42945898584448355,2.2499971875035154,0.15037592854316326
59,12.8,3.4,51.0,50.0,78.0,3.3,0.5,0.3,0.4,0.5,1,0.2656249792480485,0.4687499633789091,0.5758805637260963,0.999998000004,0.23437498168945456
37,11.6,3.0,45.7,0.0,80.0,2.2,0.2,0.2,0.1,0.6,1,0.2586206673602873,0.31896548974435435,0.5498531708749373,0.33333277777870374,0.14655171150416282
68,10.6,4.1,44.3,0.0,66.1,2.1,0.4,0.2,0.3,0.8,1,0.38679241634033806,0.35849053221787436,0.4942139599291321,0.49999937500078123,0.18867922748309177
43,9.6,3.4,48.3,0.0,88.2,2.0,0.2,0.3,0.0,0.6,0,0.3541666297743094,0.3854166265191015,0.5393399304124586,0.33333277777870374,0.15624998372396004
39,9.5,1.8,35.8,6.7,50.0,0.8,0.3,0.1,0.1,0.5,1,0.1894736642659301,0.09473683213296503,0.3807104988534269,0.5999988000023999,0.0842105174515245
51,9.1,2.7,39.0,23.5,69.8,1.0,0.9,0.6,0.1,0.7,0,0.2967032640985425,0.29670326409854236,0.4423327515292426,1.2857124489822158,0.15384613693998497
23,8.8,3.4,36.8,25.0,75.0,1.7,0.7,0.3,0.1,0.4,1,0.3863635924586827,0.3977272275309968,0.45454533300926925,1.7499956250109374,0.14772725594008457
32,22.9,8.3,46.2,44.1,85.7,2.5,3.6,1.0,0.1,1.5,0,0.3624453990198516,0.4410480156747592,0.562025926052827,2.399998400001067,0.13973798516428013
39,8.7,1.8,25.0,18.5,94.1,0.7,1.2,0.7,0.1,0.6,0,0.20689652794292787,0.2528735341524674,0.36348935238717595,1.9999966666722222,0.16091952173338833
57,8.5,2.3,45.4,0.0,60.6,2.3,0.3,0.3,0.2,0.4,1,0.27058820346021134,0.43529406643599217,0.5161577575593548,0.7499981250046874,0.22352938546713114
46,7.3,1.6,40.2,0.0,29.6,1.7,0.2,0.1,0.5,0.4,1,0.2191780521673901,0.30136982173016136,0.3875967114357018,0.49999875000312505,0.2191780521673901
33,5.5,1.5,45.5,0.0,47.8,1.5,0.2,0.2,0.1,0.1,0,0.2727272231405049,0.4181817421487742,0.466417620387052,1.9999800001999979,0.18181814876033658
73,35.6,15.1,44.7,0.0,60.9,10.9,0.9,0.8,1.7,1.7,1,0.42415729145625586,0.5140449293807603,0.4788178285884178,0.5294114532873805,0.26966291377351365
82,32.8,9.0,49.3,33.1,74.3,5.7,3.0,1.7,0.6,1.7,1,0.27439023553688313,0.43292681606930455,0.5736868213045867,1.7647048442912683,0.2103658472449437
82,32.6,12.0,52.0,0.0,67.1,10.0,0.9,0.9,1.7,2.0,1,0.36809814821784825,0.5490797377582901,0.571428517006808,0.44999977500011246,0.27914109573186824
80,29.7,10.1,47.0,23.2,82.3,6.0,1.9,0.9,0.4,1.3,1,0.34006732861726163,0.4478114327336217,0.5444156377300952,1.4615373372789713,0.16498315942817646
74,27.7,9.7,45.5,17.4,68.8,6.2,1.7,0.8,1.9,1.8,1,0.3501804927732674,0.47292417065255693,0.5100967069734217,0.9444439197533779,0.2490974639314995
82,26.5,5.9,35.2,35.5,73.1,2.6,4.9,1.0,0.0,1.4,1,0.2226415010323962,0.33584904393022474,0.46442058179776735,3.499997500001786,0.12452829718761141
76,24.5,10.3,39.4,28.8,68.9,2.0,1.9,0.7,0.1,1.4,1,0.42040814610578997,0.28979590653894255,0.4802312122126808,1.3571418877557946,0.09387754718867153
78,21.3,5.1,43.2,25.0,67.3,2.7,1.4,0.7,0.3,0.7,1,0.2394366084771545,0.29577463400119086,0.4708270917970658,1.9999971428612244,0.13615022834975452
79,20.4,8.7,45.5,31.2,68.2,2.4,3.0,1.0,0.0,1.5,1,0.42647056732987415,0.43137252787389563,0.5108031340062078,1.9999986666675558,0.13725489523260317
62,17.8,7.0,42.7,30.8,72.7,5.4,0.8,0.4,0.3,0.9,0,0.3932584048731233,0.48876401748516757,0.4676642881260972,0.8888879012356653,0.23595504292387398
68,19.6,6.8,39.3,24.6,78.9,1.5,3.3,0.5,0.1,1.8,1,0.346938757809247,0.31122447391711877,0.47353753850452107,1.8333323148153806,0.10204081112036677
23,19.2,4.0,29.1,25.9,62.5,2.7,0.9,0.6,0.1,0.7,0,0.20833332248263944,0.18749999023437552,0.3551135733108002,1.2857124489822158,0.14062499267578163
82,18.9,7.2,53.3,42.4,78.9,3.5,0.6,0.5,0.2,0.5,1,0.3809523607961714,0.4603174359620404,0.600400166711113,1.1999976000047998,0.15343914532068018
43,17.7,6.1,57.6,0.0,57.1,3.1,0.3,0.4,1.3,1.2,0,0.34463274889080514,0.41242935522998003,0.5838436860942408,0.2499997916668403,0.20903953621245558
80,17.3,5.9,44.2,23.1,69.5,3.0,1.1,0.9,0.2,0.9,1,0.34104044271442524,0.3930635610945917,0.502726567360844,1.2222208641990397,0.1734103946005552
82,17.0,5.6,53.7,0.0,70.3,4.6,0.4,0.4,0.6,0.8,1,0.3294117453287208,0.4941176179930812,0.5695686392252565,0.49999937500078123,0.217647046020762
77,16.4,6.4,47.5,38.7,73.7,2.9,0.8,1.0,0.3,1.0,1,0.39024387864366594,0.4451219240779316,0.5442175945208173,0.7999992000008002,0.1890243787180257
76,15.4,5.7,42.9,33.6,75.7,1.3,2.2,1.0,0.3,1.1,1,0.37012984609546457,0.4090908825265661,0.5262185143614265,1.999998181819835,0.14935063965255585
46,15.3,4.6,41.2,0.0,64.0,3.8,0.9,0.5,0.4,1.4,0,0.30065357512068136,0.37254899525823554,0.45963220231171015,0.6428566836737974,0.2156862604126627
71,14.8,6.7,52.8,0.0,63.0,4.4,0.3,0.3,0.8,0.9,1,0.45270267211468435,0.5675675292184105,0.5550032215037737,0.33333296296337445,0.25675673940832844
25,14.2,3.7,36.2,30.4,77.8,1.4,0.7,0.6,0.0,0.4,0,0.2605633619321576,0.2464788558817707,0.4652916334779594,1.7499956250109374,0.12676055445348208
68,13.3,5.0,37.2,35.3,66.7,1.8,0.5,0.4,0.3,0.8,0,0.37593982135790815,0.27819546780485205,0.46159518803633903,0.6249992187509765,0.12781953926168876
62,13.0,3.5,42.9,33.3,70.1,1.4,1.7,0.6,0.1,0.9,1,0.26923074852071166,0.33076920532544574,0.4750270154649795,1.8888867901257886,0.13076922071005995
67,13.0,4.1,40.4,33.3,43.6,2.9,0.6,0.4,0.3,0.8,1,0.3153845911242622,0.31538459112426237,0.41330636828500633,0.7499990625011718,0.1999999846153858
39,13.0,4.5,42.6,35.8,70.4,1.7,1.4,0.5,0.2,0.6,1,0.34615381952662927,0.3999999692307716,0.5222840013268335,2.333329444450926,0.15384614201183525
38,12.7,3.1,36.3,26.9,73.7,1.1,1.8,0.5,0.0,0.7,0,0.2440944689689395,0.28346454460909104,0.44034078399409543,2.5714248979644316,0.10236219666439397
36,12.0,3.1,33.6,24.5,62.5,0.9,1.4,0.4,0.0,0.7,0,0.25833331180555735,0.20833331597222376,0.40703770823589597,1.9999971428612244,0.09999999166666738
76,16.6,5.6,39.4,22.0,78.0,1.9,2.3,0.7,0.1,1.1,0,0.3373493772681097,0.3674698573813338,0.4824258300437922,2.0909071900843723,0.14457830454347562
38,11.4,3.3,38.9,27.3,68.8,1.4,1.0,0.6,0.1,0.7,0,0.2894736588181001,0.3070175169282878,0.46192596250672935,1.4285693877580175,0.14035086488150308
11,10.6,2.4,60.0,0.0,33.3,3.4,0.4,0.4,0.4,0.6,0,0.2264150729797101,0.5094339142043479,0.5940591118519247,0.6666655555574075,0.24528299572801932
45,10.1,2.9,38.5,20.0,65.5,1.3,0.5,0.4,0.1,0.5,1,0.2871286844427045,0.26732670620527665,0.4635548390169951,0.999998000004,0.10891088030585346
79,39.5,20.9,41.7,29.0,75.4,5.5,5.9,1.6,0.7,3.5,1,0.5291139106553441,0.47341770953372897,0.4871340440455881,1.6857138040817703,0.16455695785931754
82,36.5,21.0,42.6,32.2,77.7,6.1,2.8,1.2,0.5,3.0,1,0.5753424499906179,0.4630136859448307,0.5068545806693097,0.9333330222223258,0.15068492737849515
76,35.6,12.0,38.6,39.0,80.4,3.4,6.8,1.3,0.3,2.7,1,0.3370786422168921,0.39606740460484824,0.5098571966470771,2.518517585734227,0.12640449083133454
61,34.9,16.2,46.5,30.2,74.7,4.0,4.5,1.4,0.6,3.2,1,0.4641833677884422,0.4355300734805137,0.5278936048035973,1.4062495605470122,0.1346704832472641
75,33.5,11.5,45.9,35.7,70.1,7.4,1.0,0.8,1.4,1.4,1,0.3432835718422815,0.43283580797505056,0.5146795099642401,0.7142852040819971,0.21194029218088684
70,29.2,9.6,40.0,30.5,78.6,3.8,1.5,1.0,0.2,1.6,1,0.32876711202852354,0.2842465656079943,0.4564472749669765,0.9374994140628662,0.13698629667855147
55,26.8,7.1,38.4,23.8,81.6,3.2,6.5,1.1,0.1,2.5,1,0.2649253632490536,0.4029850595901098,0.444194138614347,2.599998960000416,0.1380596963410561
73,24.5,6.8,40.3,35.8,63.1,4.3,1.3,0.6,0.1,1.0,1,0.2775510090795506,0.32244896643065435,0.4988262178952145,1.2999987000013002,0.14693876951270327
75,23.9,7.3,45.9,0.0,76.5,6.3,0.7,0.4,0.3,1.0,1,0.30543931776404526,0.42677822482099476,0.5172901761210068,0.6999993000007,0.18828451095043888
67,23.7,8.6,43.0,30.3,70.3,5.5,1.4,1.0,0.8,1.0,1,0.3628691830013003,0.4683544106179574,0.4873072883831269,1.3999986000014,0.2151898643379804
82,22.5,6.1,46.0,0.0,69.7,5.6,1.0,0.3,0.9,1.9,1,0.2711110990617289,0.3822222052345686,0.504298858416194,0.5263155124655198,0.2355555450864202
37,15.5,4.2,35.9,30.2,71.8,1.3,2.9,0.8,0.1,0.9,0,0.2709677244536952,0.3483870742976081,0.44833466090207924,3.2222186419792864,0.12903224973985486
38,19.1,4.5,45.7,15.4,70.5,4.0,1.3,0.7,0.1,1.2,1,0.23560208190565013,0.36649212740878906,0.5227693952673338,1.0833324305563081,0.17801046188426897
47,19.0,6.2,39.4,44.4,62.9,3.6,1.2,0.7,0.4,1.1,1,0.32631577229916986,0.347368402770084,0.44489086611784356,1.0909080991744553,0.18421051662049912
75,18.6,5.9,38.6,37.1,82.1,1.6,2.8,0.8,0.1,1.7,1,0.31720428402127504,0.32258062781824576,0.5089716168095899,1.6470578546718502,0.1182795635333568
56,18.6,8.5,49.4,30.6,76.9,2.6,2.1,0.9,0.2,0.8,1,0.45698922274251486,0.5107526607122225,0.536887249003632,2.6249967187541015,0.13440859492426907
41,17.9,4.2,35.5,21.2,59.5,4.5,0.7,0.9,0.8,0.9,1,0.23463685840017554,0.36871506320027575,0.38917709614953744,0.777776913581207,0.2625698177335298
81,17.1,5.9,40.0,31.4,75.6,1.6,2.2,1.1,0.2,1.5,1,0.3450292195889345,0.3391812667145456,0.47549960098330096,1.4666656888895409,0.15204677473410672
69,16.1,5.5,41.4,33.8,82.3,1.6,2.4,0.8,0.1,1.2,1,0.34161488561398223,0.3726707843061624,0.4924784218340935,1.9999983333347224,0.1242235947687208
53,14.5,6.9,40.1,31.1,72.8,1.2,1.0,0.5,0.1,1.1,1,0.4758620361474458,0.28965515243757567,0.46874993631115,0.9090900826453794,0.10344826872770561
24,15.1,4.7,40.4,38.2,47.8,2.8,0.4,1.2,0.5,0.6,0,0.31125825753256575,0.38410593482742156,0.4757084057270433,0.6666655555574075,0.23178806411999578
57,13.5,5.0,38.0,25.6,78.6,1.3,1.3,0.5,0.0,0.9,1,0.3703703429355302,0.2740740537722923,0.43553999380836345,1.444442839507956,0.10370369602194844
71,13.1,3.8,47.4,0.0,71.3,4.2,0.8,0.4,0.4,0.7,1,0.29007631373463255,0.5267175170444645,0.5157436167905491,1.1428555102064142,0.25190837771691776
35,12.6,4.4,47.5,0.0,75.0,2.9,0.6,0.5,0.5,0.5,1,0.34920632149156183,0.4841269457042107,0.5055145897255079,1.1999976000047998,0.23809521919879215
41,12.4,3.0,35.4,30.0,81.5,1.7,0.5,0.2,0.2,0.4,0,0.2419354643600432,0.23387094888137516,0.42759394880446155,1.2499968750078125,0.11290321670135349
74,11.9,4.5,35.2,39.1,79.2,1.5,0.5,0.3,0.1,0.6,1,0.3781512287267875,0.29411762234305694,0.4964694403200705,0.8333319444467593,0.12605040957559585
49,14.8,5.6,42.4,40.4,81.1,2.3,1.0,0.6,0.2,0.7,0,0.37837835281227344,0.4121621343133691,0.5401233525996618,1.4285693877580175,0.18243242010591756
36,11.3,3.5,45.7,0.0,44.2,3.3,0.5,0.4,0.0,0.6,0,0.30973448586420477,0.41592916673193214,0.4694204749408597,0.8333319444467593,0.20353980499647742
41,10.4,3.5,40.3,47.7,83.3,1.3,0.3,0.3,0.1,0.5,1,0.33653842917899723,0.2980768944156832,0.5202138762741153,0.5999988000023999,0.1249999879807704
72,10.1,2.4,42.5,33.3,70.5,1.8,1.6,0.4,0.1,0.6,1,0.2376237388491348,0.4257425321046999,0.5076139984712358,2.66666222222963,0.16831681501813714
38,9.6,1.8,29.1,30.0,64.0,1.0,1.1,0.3,0.1,0.5,0,0.18749998046875205,0.19791664605034942,0.34509189221936654,2.1999956000088,0.12499998697916806
54,8.7,3.4,45.3,37.0,88.5,1.0,0.4,0.3,0.1,0.1,0,0.39080455278108595,0.4137930558858557,0.6028366656607568,3.9999600003999958,0.1379310186286186
16,4.4,1.2,43.8,33.3,66.7,0.4,0.1,0.1,0.0,0.4,1,0.2727272107438157,0.1590908729338925,0.5102036477860138,0.24999937500156252,0.09090907024793858
78,36.6,15.4,41.6,31.8,82.4,5.1,2.7,1.8,0.4,2.5,1,0.4207650158260925,0.3934426122010215,0.5028735303765981,1.0799995680001728,0.15300546030039724
55,14.8,6.0,50.4,38.3,75.0,1.7,1.1,0.4,0.1,1.0,0,0.40540537801315013,0.3851351091124927,0.5827504695511908,1.0999989000011001,0.13513512600438338
82,31.3,13.5,47.2,20.0,66.1,8.8,1.0,0.8,1.1,2.3,1,0.4313098903734859,0.4984025399871393,0.5316634741915979,0.43478241965981757,0.24281149383988837
47,29.5,13.4,36.9,31.6,80.0,1.7,2.8,0.8,0.1,1.8,0,0.4542372727377196,0.2745762618787708,0.4654070251870641,1.5555546913585048,0.07457626865843157
70,26.8,12.5,45.7,29.2,71.2,6.5,1.2,0.8,0.5,2.1,1,0.4664178930441084,0.4701492361884613,0.5032205713993099,0.5714282993198574,0.20522387293940772
75,26.1,9.5,39.9,32.2,64.0,2.6,4.7,1.1,0.2,2.3,0,0.36398466038372945,0.367816077861453,0.47386268217650823,2.0434773724011426,0.13409961172032137
81,25.3,10.0,53.6,0.0,77.1,7.5,1.3,0.7,0.6,1.3,1,0.395256901373245,0.5810276450186701,0.5776339443583707,0.9999992307698226,0.24901184786514433
49,20.8,8.9,52.9,14.3,52.1,5.7,0.8,0.5,1.1,1.7,1,0.4278845948132406,0.5144230521911995,0.5413624645544447,0.47058795847767154,0.2451922959042165
82,24.4,5.1,36.2,25.0,65.2,3.0,3.4,1.0,0.2,1.9,0,0.20901638487637766,0.27459015268073145,0.4037364781924512,1.7894727423827672,0.15163933804756813
64,23.5,8.3,36.9,35.3,76.6,2.3,2.6,0.6,0.1,0.9,0,0.3531914743322777,0.34042551742870136,0.5156559995457258,2.888885679015912,0.11489361213218673
33,22.8,5.2,40.5,32.3,76.0,2.8,1.0,0.6,0.3,0.7,0,0.22807016543551906,0.2763157773545712,0.5250402816962274,1.4285693877580175,0.13596490631732866
70,14.3,3.1,30.5,29.3,80.0,1.3,0.6,0.4,0.2,0.4,0,0.21678320162355233,0.1818181691036246,0.3986624489036911,1.4999962500093749,0.11888111056775452
59,23.4,6.9,39.3,26.9,79.0,2.7,2.2,1.0,0.6,1.4,0,0.2948717822704367,0.3076922945430643,0.4432167981478934,1.5714274489803939,0.15811965136240808
72,21.0,7.5,36.2,29.2,73.1,2.6,1.3,0.3,0.6,1.1,1,0.35714284013605524,0.2809523675736968,0.44034752931569643,1.1818171074389934,0.14761904058956948
67,20.4,3.2,47.1,0.0,51.9,6.6,0.5,0.6,0.2,0.8,1,0.15686273740868936,0.3970588040657449,0.5141386522690706,0.6249992187509765,0.24019606665705553
66,16.7,6.2,40.2,32.2,83.1,1.8,2.5,0.7,0.2,2.0,1,0.37125746279895433,0.36526943920542265,0.5261370458015877,1.2499993750003124,0.13772454265122497
75,16.6,6.4,42.2,22.2,78.4,3.4,0.7,0.6,0.2,0.9,0,0.3855421454492683,0.39156624147191305,0.4756241861438487,0.777776913581207,0.1867469767019893
82,15.9,5.7,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,0.35849054349116083,0.3836477746133475,0.5063964985080849,1.1818171074389934,0.16981131007476039
82,15.9,5.7,40.3,34.7,78.0,2.6,1.3,0.7,0.2,1.1,1,0.35849054349116083,0.3836477746133475,0.5063964985080849,1.1818171074389934,0.16981131007476039
27,14.1,5.7,46.6,0.0,72.6,3.2,0.6,0.3,0.3,0.7,0,0.40425529047834824,0.46099287510688847,0.5365209833356583,0.8571416326548105,0.1631205558070528
72,15.9,5.1,37.3,31.5,68.6,1.2,1.0,0.5,0.1,0.8,0,0.3207546968078807,0.23899369566077386,0.4941859507391568,1.249998437501953,0.08805030892765352
42,15.4,6.4,38.4,29.8,80.4,1.7,1.0,0.6,0.1,1.0,1,0.41558438859841634,0.29870127930511164,0.4581900833061164,0.9999990000010001,0.13636362750885533
52,15.4,4.5,49.5,0.0,70.3,3.3,0.3,0.2,0.6,1.0,1,0.29220777323326147,0.3701298460954645,0.5336810878365541,0.2999997000003,0.18831167608365743
